fecha,region,producto,ventas,promedio_producto,venta_sobre_prom_producto,promedio_region,venta_sobre_prom_region,condicion_pago,fecha_cobro,estado_cobro,importe_cobrado,importe_incobrable
2026-06-04,Sur,C,1318,1251.1022756328305,True,1249.6824307144673,True,30D,2026-07-04,COBRADA,1318,0
2026-06-04,Centro,B,1775,1247.0870221327968,True,1244.2462362847666,True,30D,2026-07-04,COBRADA,1775,0
2026-06-04,Norte,C,824,1251.1022756328305,False,1257.9153726708075,False,30D,2026-07-04,COBRADA,824,0
2026-06-05,Norte,C,1842,1251.1022756328305,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1842,0
2026-06-05,Sur,A,1480,1253.6714546879082,True,1249.6824307144673,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Centro,A,639,1253.6714546879082,False,1244.2462362847666,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,A,1196,1253.6714546879082,False,1249.6824307144673,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Centro,B,712,1247.0870221327968,False,1244.2462362847666,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Norte,A,1464,1253.6714546879082,True,1257.9153726708075,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,A,1560,1253.6714546879082,True,1249.6824307144673,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Norte,B,1016,1247.0870221327968,False,1257.9153726708075,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,B,638,1247.0870221327968,False,1249.6824307144673,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Centro,A,872,1253.6714546879082,False,1244.2462362847666,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Norte,A,768,1253.6714546879082,False,1257.9153726708075,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Centro,C,1575,1251.1022756328305,True,1244.2462362847666,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Centro,C,1500,1251.1022756328305,True,1244.2462362847666,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,A,737,1253.6714546879082,False,1249.6824307144673,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,B,1937,1247.0870221327968,True,1249.6824307144673,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Centro,B,845,1247.0870221327968,False,1244.2462362847666,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Centro,B,1360,1247.0870221327968,True,1244.2462362847666,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Norte,A,1592,1253.6714546879082,True,1257.9153726708075,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,A,825,1253.6714546879082,False,1249.6824307144673,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,B,1484,1247.0870221327968,True,1249.6824307144673,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,A,1376,1253.6714546879082,True,1249.6824307144673,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Norte,C,800,1251.1022756328305,False,1257.9153726708075,False,90D,2026-09-03,PENDIENTE,0,0
2026-06-05,Sur,A,793,1253.6714546879082,False,1249.6824307144673,False,90D,2026-09-03,PENDIENTE,0,0
2026-06-05,Centro,C,1096,1251.1022756328305,False,1244.2462362847666,False,90D,2026-09-03,PENDIENTE,0,0
2026-06-05,Norte,A,659,1253.6714546879082,False,1257.9153726708075,False,90D,2026-09-03,PENDIENTE,0,0
2026-06-05,Norte,A,1452,1253.6714546879082,True,1257.9153726708075,True,90D,2026-09-03,PENDIENTE,0,0
2026-06-05,Sur,B,1100,1247.0870221327968,False,1249.6824307144673,False,CONTADO,2026-06-05,COBRADA,1100,0
2026-06-05,Norte,B,548,1247.0870221327968,False,1257.9153726708075,False,CONTADO,2026-06-05,COBRADA,548,0
2026-06-05,Sur,C,1638,1251.1022756328305,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1638,0
2026-06-05,Centro,B,1522,1247.0870221327968,True,1244.2462362847666,True,CONTADO,2026-06-05,COBRADA,1522,0
2026-06-05,Norte,B,1894,1247.0870221327968,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1894,0
2026-06-05,Centro,B,627,1247.0870221327968,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,627,0
2026-06-05,Norte,A,540,1253.6714546879082,False,1257.9153726708075,False,CONTADO,2026-06-05,COBRADA,540,0
2026-06-05,Norte,B,1100,1247.0870221327968,False,1257.9153726708075,False,CONTADO,2026-06-05,COBRADA,1100,0
2026-06-05,Centro,C,635,1251.1022756328305,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,635,0
2026-06-05,Norte,C,1924,1251.1022756328305,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1924,0
2026-06-05,Norte,A,1321,1253.6714546879082,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1321,0
2026-06-05,Sur,B,1681,1247.0870221327968,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1681,0
2026-06-05,Sur,A,1869,1253.6714546879082,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1869,0
2026-06-05,Centro,A,698,1253.6714546879082,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,698,0
2026-06-05,Sur,A,1535,1253.6714546879082,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1535,0
2026-06-05,Norte,B,1147,1247.0870221327968,False,1257.9153726708075,False,CONTADO,2026-06-05,COBRADA,1147,0
2026-06-05,Centro,C,637,1251.1022756328305,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,637,0
2026-06-05,Norte,B,606,1247.0870221327968,False,1257.9153726708075,False,CONTADO,2026-06-05,COBRADA,606,0
2026-06-05,Centro,A,940,1253.6714546879082,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,940,0
2026-06-05,Centro,C,1449,1251.1022756328305,True,1244.2462362847666,True,CONTADO,2026-06-05,COBRADA,1449,0
2026-06-05,Sur,C,1688,1251.1022756328305,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1688,0
2026-06-05,Norte,C,1134,1251.1022756328305,False,1257.9153726708075,False,CONTADO,2026-06-05,COBRADA,1134,0
2026-06-05,Sur,C,770,1251.1022756328305,False,1249.6824307144673,False,CONTADO,2026-06-05,COBRADA,770,0
2026-06-05,Sur,B,1291,1247.0870221327968,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1291,0
2026-06-05,Sur,B,703,1247.0870221327968,False,1249.6824307144673,False,CONTADO,2026-06-05,COBRADA,703,0
2026-06-05,Sur,A,1891,1253.6714546879082,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1891,0
2026-06-05,Centro,C,881,1251.1022756328305,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,881,0
2026-06-05,Sur,A,1631,1253.6714546879082,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1631,0
2026-06-05,Sur,C,1775,1251.1022756328305,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1775,0
2026-06-05,Norte,C,1771,1251.1022756328305,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1771,0
2026-06-05,Norte,B,1672,1247.0870221327968,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1672,0
2026-06-05,Sur,C,1545,1251.1022756328305,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1545,0
2026-06-05,Sur,C,1980,1251.1022756328305,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1980,0
2026-06-05,Centro,C,1059,1251.1022756328305,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,1059,0
2026-06-05,Sur,C,1958,1251.1022756328305,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1958,0
2026-06-05,Centro,C,1360,1251.1022756328305,True,1244.2462362847666,True,CONTADO,2026-06-05,COBRADA,1360,0
2026-06-05,Sur,A,559,1253.6714546879082,False,1249.6824307144673,False,CONTADO,2026-06-05,COBRADA,559,0
2026-06-05,Norte,B,1324,1247.0870221327968,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1324,0
2026-06-05,Centro,A,845,1253.6714546879082,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,845,0
2026-06-05,Sur,A,592,1253.6714546879082,False,1249.6824307144673,False,CONTADO,2026-06-05,COBRADA,592,0
2026-06-05,Sur,B,1112,1247.0870221327968,False,1249.6824307144673,False,30D,2026-07-05,COBRADA,1112,0
2026-06-05,Sur,B,1122,1247.0870221327968,False,1249.6824307144673,False,30D,2026-07-05,COBRADA,1122,0
2026-06-05,Centro,C,1536,1251.1022756328305,True,1244.2462362847666,True,30D,2026-07-05,COBRADA,1536,0
2026-06-05,Sur,A,1387,1253.6714546879082,True,1249.6824307144673,True,30D,2026-07-05,COBRADA,1387,0
2026-06-05,Centro,C,1305,1251.1022756328305,True,1244.2462362847666,True,30D,2026-07-05,COBRADA,1305,0
2026-06-05,Norte,C,522,1251.1022756328305,False,1257.9153726708075,False,30D,2026-07-05,COBRADA,522,0
2026-06-05,Centro,B,835,1247.0870221327968,False,1244.2462362847666,False,30D,2026-07-05,COBRADA,835,0
2026-06-05,Centro,A,1776,1253.6714546879082,True,1244.2462362847666,True,30D,2026-07-05,COBRADA,1776,0
2026-06-05,Norte,B,1290,1247.0870221327968,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1290,0
2026-06-05,Norte,A,1526,1253.6714546879082,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1526,0
2026-06-05,Norte,C,1666,1251.1022756328305,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1666,0
2026-06-05,Norte,C,1545,1251.1022756328305,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1545,0
2026-06-05,Sur,C,551,1251.1022756328305,False,1249.6824307144673,False,30D,2026-07-05,COBRADA,551,0
2026-06-05,Centro,C,1074,1251.1022756328305,False,1244.2462362847666,False,30D,2026-07-05,COBRADA,1074,0
2026-06-05,Centro,B,658,1247.0870221327968,False,1244.2462362847666,False,30D,2026-07-05,COBRADA,658,0
2026-06-05,Centro,A,1177,1253.6714546879082,False,1244.2462362847666,False,30D,2026-07-05,COBRADA,1177,0
2026-06-05,Sur,A,1195,1253.6714546879082,False,1249.6824307144673,False,30D,2026-07-05,COBRADA,1195,0
2026-06-05,Sur,A,1515,1253.6714546879082,True,1249.6824307144673,True,30D,2026-07-05,COBRADA,1515,0
2026-06-05,Centro,B,936,1247.0870221327968,False,1244.2462362847666,False,30D,2026-07-05,COBRADA,936,0
2026-06-05,Sur,A,683,1253.6714546879082,False,1249.6824307144673,False,30D,2026-07-05,COBRADA,683,0
2026-06-05,Norte,A,764,1253.6714546879082,False,1257.9153726708075,False,30D,2026-07-05,COBRADA,764,0
2026-06-05,Sur,C,1369,1251.1022756328305,True,1249.6824307144673,True,30D,2026-07-05,COBRADA,1369,0
2026-06-05,Centro,B,1219,1247.0870221327968,False,1244.2462362847666,False,30D,2026-07-05,COBRADA,1219,0
2026-06-05,Sur,A,1100,1253.6714546879082,False,1249.6824307144673,False,30D,2026-07-05,COBRADA,1100,0
2026-06-05,Centro,C,751,1251.1022756328305,False,1244.2462362847666,False,30D,2026-07-05,COBRADA,751,0
2026-06-05,Sur,A,907,1253.6714546879082,False,1249.6824307144673,False,30D,2026-07-05,COBRADA,907,0
2026-06-05,Norte,B,1159,1247.0870221327968,False,1257.9153726708075,False,30D,2026-07-05,COBRADA,1159,0
2026-06-05,Sur,B,1785,1247.0870221327968,True,1249.6824307144673,True,30D,2026-07-05,COBRADA,1785,0
2026-06-05,Norte,A,1706,1253.6714546879082,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1706,0
2026-06-05,Norte,A,1287,1253.6714546879082,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1287,0
2026-06-05,Norte,C,1471,1251.1022756328305,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1471,0
2026-06-05,Norte,A,1667,1253.6714546879082,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1667,0
2026-06-05,Sur,B,720,1247.0870221327968,False,1249.6824307144673,False,30D,2026-07-05,COBRADA,720,0
2026-06-05,Sur,C,1599,1251.1022756328305,True,1249.6824307144673,True,30D,2026-07-05,COBRADA,1599,0
2026-06-05,Sur,B,572,1247.0870221327968,False,1249.6824307144673,False,30D,2026-07-05,COBRADA,572,0
2026-06-05,Sur,B,1281,1247.0870221327968,True,1249.6824307144673,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,C,1603,1251.1022756328305,True,1249.6824307144673,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Centro,A,1181,1253.6714546879082,False,1244.2462362847666,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Centro,B,1202,1247.0870221327968,False,1244.2462362847666,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,A,531,1253.6714546879082,False,1249.6824307144673,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,C,995,1251.1022756328305,False,1249.6824307144673,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Centro,C,794,1251.1022756328305,False,1244.2462362847666,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Norte,C,1972,1251.1022756328305,True,1257.9153726708075,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Norte,A,677,1253.6714546879082,False,1257.9153726708075,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Centro,C,1747,1251.1022756328305,True,1244.2462362847666,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Centro,C,1660,1251.1022756328305,True,1244.2462362847666,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,A,1506,1253.6714546879082,True,1249.6824307144673,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Centro,B,1833,1247.0870221327968,True,1244.2462362847666,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Centro,A,676,1253.6714546879082,False,1244.2462362847666,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,B,1207,1247.0870221327968,False,1249.6824307144673,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,C,1846,1251.1022756328305,True,1249.6824307144673,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,A,1236,1253.6714546879082,False,1249.6824307144673,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Norte,C,927,1251.1022756328305,False,1257.9153726708075,False,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Sur,C,1798,1251.1022756328305,True,1249.6824307144673,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Norte,C,1583,1251.1022756328305,True,1257.9153726708075,True,60D,2026-08-04,PENDIENTE,0,0
2026-06-05,Norte,C,755,1251.1022756328305,False,1257.9153726708075,False,90D,2026-09-03,PENDIENTE,0,0
2026-06-05,Norte,A,1146,1253.6714546879082,False,1257.9153726708075,False,90D,2026-09-03,PENDIENTE,0,0
2026-06-05,Centro,A,830,1253.6714546879082,False,1244.2462362847666,False,90D,2026-09-03,PENDIENTE,0,0
2026-06-05,Centro,B,1664,1247.0870221327968,True,1244.2462362847666,True,90D,2026-09-03,PENDIENTE,0,0
2026-06-05,Centro,C,1947,1251.1022756328305,True,1244.2462362847666,True,90D,2026-09-03,PENDIENTE,0,0
2026-06-05,Sur,A,703,1253.6714546879082,False,1249.6824307144673,False,CONTADO,2026-06-05,COBRADA,703,0
2026-06-05,Sur,C,1746,1251.1022756328305,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1746,0
2026-06-05,Centro,C,1141,1251.1022756328305,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,1141,0
2026-06-05,Sur,C,1167,1251.1022756328305,False,1249.6824307144673,False,CONTADO,2026-06-05,COBRADA,1167,0
2026-06-05,Norte,C,1615,1251.1022756328305,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1615,0
2026-06-05,Centro,B,773,1247.0870221327968,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,773,0
2026-06-05,Sur,A,1492,1253.6714546879082,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1492,0
2026-06-05,Centro,B,1252,1247.0870221327968,True,1244.2462362847666,True,CONTADO,2026-06-05,COBRADA,1252,0
2026-06-05,Norte,A,1857,1253.6714546879082,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1857,0
2026-06-05,Sur,B,1876,1247.0870221327968,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1876,0
2026-06-05,Sur,C,682,1251.1022756328305,False,1249.6824307144673,False,CONTADO,2026-06-05,COBRADA,682,0
2026-06-05,Centro,B,1127,1247.0870221327968,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,1127,0
2026-06-05,Centro,B,1390,1247.0870221327968,True,1244.2462362847666,True,CONTADO,2026-06-05,COBRADA,1390,0
2026-06-05,Centro,B,1697,1247.0870221327968,True,1244.2462362847666,True,CONTADO,2026-06-05,COBRADA,1697,0
2026-06-05,Centro,A,1633,1253.6714546879082,True,1244.2462362847666,True,CONTADO,2026-06-05,COBRADA,1633,0
2026-06-05,Norte,B,1072,1247.0870221327968,False,1257.9153726708075,False,CONTADO,2026-06-05,COBRADA,1072,0
2026-06-05,Norte,A,597,1253.6714546879082,False,1257.9153726708075,False,CONTADO,2026-06-05,COBRADA,597,0
2026-06-05,Norte,C,1838,1251.1022756328305,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1838,0
2026-06-05,Sur,B,1790,1247.0870221327968,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1790,0
2026-06-05,Centro,A,679,1253.6714546879082,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,679,0
2026-06-05,Centro,C,1577,1251.1022756328305,True,1244.2462362847666,True,CONTADO,2026-06-05,COBRADA,1577,0
2026-06-05,Norte,C,1372,1251.1022756328305,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1372,0
2026-06-05,Norte,A,1936,1253.6714546879082,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1936,0
2026-06-05,Norte,C,999,1251.1022756328305,False,1257.9153726708075,False,CONTADO,2026-06-05,COBRADA,999,0
2026-06-05,Centro,B,1777,1247.0870221327968,True,1244.2462362847666,True,CONTADO,2026-06-05,COBRADA,1777,0
2026-06-05,Centro,A,1557,1253.6714546879082,True,1244.2462362847666,True,CONTADO,2026-06-05,COBRADA,1557,0
2026-06-05,Centro,A,939,1253.6714546879082,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,939,0
2026-06-05,Norte,C,1397,1251.1022756328305,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1397,0
2026-06-05,Centro,A,579,1253.6714546879082,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,579,0
2026-06-05,Norte,B,584,1247.0870221327968,False,1257.9153726708075,False,CONTADO,2026-06-05,COBRADA,584,0
2026-06-05,Sur,B,1781,1247.0870221327968,True,1249.6824307144673,True,CONTADO,2026-06-05,COBRADA,1781,0
2026-06-05,Norte,B,1944,1247.0870221327968,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1944,0
2026-06-05,Norte,A,1661,1253.6714546879082,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1661,0
2026-06-05,Norte,A,1614,1253.6714546879082,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1614,0
2026-06-05,Norte,B,635,1247.0870221327968,False,1257.9153726708075,False,CONTADO,2026-06-05,COBRADA,635,0
2026-06-05,Sur,B,687,1247.0870221327968,False,1249.6824307144673,False,CONTADO,2026-06-05,COBRADA,687,0
2026-06-05,Norte,C,931,1251.1022756328305,False,1257.9153726708075,False,CONTADO,2026-06-05,COBRADA,931,0
2026-06-05,Centro,B,603,1247.0870221327968,False,1244.2462362847666,False,CONTADO,2026-06-05,COBRADA,603,0
2026-06-05,Norte,C,1778,1251.1022756328305,True,1257.9153726708075,True,CONTADO,2026-06-05,COBRADA,1778,0
2026-06-05,Centro,B,1908,1247.0870221327968,True,1244.2462362847666,True,CONTADO,2026-06-05,COBRADA,1908,0
2026-06-05,Norte,A,1842,1253.6714546879082,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1842,0
2026-06-05,Norte,A,816,1253.6714546879082,False,1257.9153726708075,False,30D,2026-07-05,COBRADA,816,0
2026-06-05,Norte,C,1013,1251.1022756328305,False,1257.9153726708075,False,30D,2026-07-05,COBRADA,1013,0
2026-06-05,Norte,B,1571,1247.0870221327968,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1571,0
2026-06-05,Norte,B,1516,1247.0870221327968,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1516,0
2026-06-05,Sur,B,1766,1247.0870221327968,True,1249.6824307144673,True,30D,2026-07-05,COBRADA,1766,0
2026-06-05,Sur,B,1032,1247.0870221327968,False,1249.6824307144673,False,30D,2026-07-05,COBRADA,1032,0
2026-06-05,Norte,C,1810,1251.1022756328305,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1810,0
2026-06-05,Norte,B,1263,1247.0870221327968,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1263,0
2026-06-05,Sur,C,893,1251.1022756328305,False,1249.6824307144673,False,30D,2026-07-05,COBRADA,893,0
2026-06-05,Sur,A,684,1253.6714546879082,False,1249.6824307144673,False,30D,2026-07-05,COBRADA,684,0
2026-06-05,Norte,A,1854,1253.6714546879082,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1854,0
2026-06-05,Centro,B,730,1247.0870221327968,False,1244.2462362847666,False,30D,2026-07-05,COBRADA,730,0
2026-06-05,Norte,C,644,1251.1022756328305,False,1257.9153726708075,False,30D,2026-07-05,COBRADA,644,0
2026-06-05,Norte,B,1515,1247.0870221327968,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1515,0
2026-06-05,Norte,A,1435,1253.6714546879082,True,1257.9153726708075,True,30D,2026-07-05,COBRADA,1435,0
2026-06-05,Norte,A,732,1253.6714546879082,False,1257.9153726708075,False,30D,2026-07-05,COBRADA,732,0
2026-06-05,Norte,A,882,1253.6714546879082,False,1257.9153726708075,False,30D,2026-07-05,COBRADA,882,0
2026-06-05,Centro,C,967,1251.1022756328305,False,1244.2462362847666,False,30D,2026-07-05,COBRADA,967,0
2026-06-05,Sur,B,1945,1247.0870221327968,True,1249.6824307144673,True,30D,2026-07-05,COBRADA,1945,0
2026-06-05,Centro,A,664,1253.6714546879082,False,1244.2462362847666,False,30D,2026-07-05,COBRADA,664,0
2026-06-05,Centro,C,1759,1251.1022756328305,True,1244.2462362847666,True,30D,2026-07-05,COBRADA,1759,0
2026-06-05,Norte,C,674,1251.1022756328305,False,1257.9153726708075,False,30D,2026-07-05,COBRADA,674,0
2026-06-05,Sur,B,653,1247.0870221327968,False,1249.6824307144673,False,30D,2026-07-05,COBRADA,653,0
2026-06-05,Centro,A,1913,1253.6714546879082,True,1244.2462362847666,True,30D,2026-07-05,COBRADA,1913,0
2026-06-05,Sur,A,1222,1253.6714546879082,False,1249.6824307144673,False,30D,2026-07-05,COBRADA,1222,0
2026-06-05,Centro,B,1496,1247.0870221327968,True,1244.2462362847666,True,30D,2026-07-05,COBRADA,1496,0
2026-06-05,Norte,A,1018,1253.6714546879082,False,1257.9153726708075,False,30D,2026-07-05,COBRADA,1018,0
2026-06-05,Centro,B,1563,1247.0870221327968,True,1244.2462362847666,True,30D,2026-07-05,COBRADA,1563,0
2026-06-05,Sur,B,1381,1247.0870221327968,True,1249.6824307144673,True,30D,2026-07-05,COBRADA,1381,0
2026-06-05,Sur,B,1337,1247.0870221327968,True,1249.6824307144673,True,30D,2026-07-05,COBRADA,1337,0
2026-06-05,Centro,C,1861,1251.1022756328305,True,1244.2462362847666,True,30D,2026-07-05,COBRADA,1861,0
2026-06-06,Norte,A,660,1253.6714546879082,False,1257.9153726708075,False,30D,2026-07-06,COBRADA,660,0
2026-06-06,Centro,A,1118,1253.6714546879082,False,1244.2462362847666,False,30D,2026-07-06,COBRADA,1118,0
2026-06-06,Sur,B,1983,1247.0870221327968,True,1249.6824307144673,True,30D,2026-07-06,COBRADA,1983,0
2026-06-06,Sur,A,1459,1253.6714546879082,True,1249.6824307144673,True,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Centro,A,1625,1253.6714546879082,True,1244.2462362847666,True,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Norte,C,1305,1251.1022756328305,True,1257.9153726708075,True,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Norte,B,571,1247.0870221327968,False,1257.9153726708075,False,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Norte,B,1871,1247.0870221327968,True,1257.9153726708075,True,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Sur,B,816,1247.0870221327968,False,1249.6824307144673,False,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Norte,A,1667,1253.6714546879082,True,1257.9153726708075,True,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Norte,C,1549,1251.1022756328305,True,1257.9153726708075,True,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Sur,B,620,1247.0870221327968,False,1249.6824307144673,False,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Sur,C,563,1251.1022756328305,False,1249.6824307144673,False,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Norte,B,1775,1247.0870221327968,True,1257.9153726708075,True,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Sur,C,1479,1251.1022756328305,True,1249.6824307144673,True,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Norte,C,1791,1251.1022756328305,True,1257.9153726708075,True,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Sur,A,1494,1253.6714546879082,True,1249.6824307144673,True,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Sur,A,1339,1253.6714546879082,True,1249.6824307144673,True,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Centro,B,1823,1247.0870221327968,True,1244.2462362847666,True,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Sur,B,1472,1247.0870221327968,True,1249.6824307144673,True,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Centro,C,812,1251.1022756328305,False,1244.2462362847666,False,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Centro,B,603,1247.0870221327968,False,1244.2462362847666,False,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Sur,A,1609,1253.6714546879082,True,1249.6824307144673,True,60D,2026-08-05,PENDIENTE,0,0
2026-06-06,Sur,A,881,1253.6714546879082,False,1249.6824307144673,False,90D,2026-09-04,PENDIENTE,0,0
2026-06-06,Centro,C,876,1251.1022756328305,False,1244.2462362847666,False,90D,2026-09-04,PENDIENTE,0,0
2026-06-06,Centro,C,1064,1251.1022756328305,False,1244.2462362847666,False,90D,2026-09-04,PENDIENTE,0,0
2026-06-06,Centro,B,1114,1247.0870221327968,False,1244.2462362847666,False,90D,2026-09-04,PENDIENTE,0,0
2026-06-06,Centro,B,1431,1247.0870221327968,True,1244.2462362847666,True,90D,2026-09-04,PENDIENTE,0,0
2026-06-06,Centro,B,1934,1247.0870221327968,True,1244.2462362847666,True,CONTADO,2026-06-06,COBRADA,1934,0
2026-06-06,Centro,A,1048,1253.6714546879082,False,1244.2462362847666,False,CONTADO,2026-06-06,COBRADA,1048,0
2026-06-06,Sur,A,1969,1253.6714546879082,True,1249.6824307144673,True,CONTADO,2026-06-06,COBRADA,1969,0
